날짜,항공사,출발시간,가격
2024.03.27 Wed,이스타항공,"19:05NRT21:35ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 179,700원~"
2024.03.27 Wed,에어프레미아,"12:30NRT15:15ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 184,600원~"
2024.03.27 Wed,제주항공,"18:00NRT21:05ICN직항, 03시간 05분","성인/KB국민카드(이용실적 충족시)편도 192,000원~"
2024.03.27 Wed,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 192,000원~"
2024.03.27 Wed,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 192,700원~"
2024.03.27 Wed,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 195,200원~"
2024.03.27 Wed,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/삼성카드편도 197,420원~"
2024.03.27 Wed,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 199,300원~"
2024.03.27 Wed,제주항공,"12:30NRT15:30ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 204,400원~"
2024.03.27 Wed,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/삼성카드편도 209,590원~"
2024.03.27 Wed,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.27 Wed,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.27 Wed,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.27 Wed,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.27 Wed,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/모든 결제수단편도 212,200원~"
2024.03.27 Wed,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 219,300원~"
2024.03.27 Wed,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 219,300원~"
2024.03.27 Wed,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 220,700원~"
2024.03.27 Wed,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 222,600원~"
2024.03.27 Wed,대한항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 245,500원~"
2024.03.27 Wed,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 263,000원~"
2024.03.27 Wed,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 268,800원~"
2024.03.27 Wed,에어부산,"11:10NRT13:50ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 304,100원~"
2024.03.27 Wed,아시아나항공,"13:20NRT15:55ICN직항, 02시간 35분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 307,300원~"
2024.03.27 Wed,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.27 Wed,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.27 Wed,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.27 Wed,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 312,100원~"
2024.03.27 Wed,에티오피아항공,"20:30NRT23:10ICN직항, 02시간 40분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 342,100원~"
2024.03.27 Wed,대한항공,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 368,200원~"
2024.03.27 Wed,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.27 Wed,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.27 Wed,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 417,300원~"
2024.03.27 Wed,아시아나항공,"09:00NRT11:40ICN직항, 02시간 40분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 421,400원~"
2024.03.27 Wed,일본항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드편도 959,200원~"
2024.03.27 Wed,ANA항공 ,"15:50NRT18:40ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,255,100원~"
2024.03.27 Wed,ANA항공 ,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.27 Wed,ANA항공 ,"09:00NRT11:40ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.27 Wed,ANA항공 ,"13:20NRT15:55ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.28 Thu,이스타항공,"19:05NRT21:35ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 199,300원~"
2024.03.28 Thu,이스타항공,"11:35NRT14:15ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.28 Thu,에어프레미아,"12:10NRT14:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 217,300원~"
2024.03.28 Thu,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 219,300원~"
2024.03.28 Thu,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 219,300원~"
2024.03.28 Thu,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 222,600원~"
2024.03.28 Thu,에어서울,"16:30NRT19:15ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 223,000원~"
2024.03.28 Thu,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/삼성카드편도 225,840원~"
2024.03.28 Thu,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/삼성카드편도 225,840원~"
2024.03.28 Thu,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 226,300원~"
2024.03.28 Thu,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 226,300원~"
2024.03.28 Thu,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 226,300원~"
2024.03.28 Thu,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 233,700원~"
2024.03.28 Thu,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 235,300원~"
2024.03.28 Thu,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 235,300원~"
2024.03.28 Thu,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 235,300원~"
2024.03.28 Thu,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 237,000원~"
2024.03.28 Thu,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/모든 결제수단편도 238,200원~"
2024.03.28 Thu,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/삼성카드편도 242,190원~"
2024.03.28 Thu,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/모든 결제수단편도 265,600원~"
2024.03.28 Thu,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 284,800원~"
2024.03.28 Thu,아시아나항공,"13:20NRT15:55ICN직항, 02시간 35분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 288,100원~"
2024.03.28 Thu,대한항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 304,400원~"
2024.03.28 Thu,아시아나항공,"09:00NRT11:40ICN직항, 02시간 40분","성인/모든 결제수단편도 309,400원~"
2024.03.28 Thu,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.28 Thu,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.28 Thu,에어부산,"11:10NRT13:50ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 328,600원~"
2024.03.28 Thu,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.28 Thu,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.28 Thu,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.28 Thu,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.28 Thu,일본항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드편도 959,200원~"
2024.03.28 Thu,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.28 Thu,ANA항공 ,"15:50NRT18:40ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,255,100원~"
2024.03.28 Thu,ANA항공 ,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.28 Thu,ANA항공 ,"09:00NRT11:40ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.28 Thu,ANA항공 ,"13:20NRT15:55ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.29 Fri,이스타항공,"19:00NRT21:35ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 233,700원~"
2024.03.29 Fri,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/삼성카드편도 242,190원~"
2024.03.29 Fri,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 245,100원~"
2024.03.29 Fri,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 251,700원~"
2024.03.29 Fri,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 262,300원~"
2024.03.29 Fri,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/모든 결제수단편도 265,600원~"
2024.03.29 Fri,제주항공,"12:30NRT15:30ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 265,700원~"
2024.03.29 Fri,제주항공,"18:00NRT21:05ICN직항, 03시간 05분","성인/KB국민카드(이용실적 충족시)편도 265,700원~"
2024.03.29 Fri,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 265,700원~"
2024.03.29 Fri,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 273,000원~"
2024.03.29 Fri,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 276,300원~"
2024.03.29 Fri,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 278,100원~"
2024.03.29 Fri,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 283,200원~"
2024.03.29 Fri,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 287,500원~"
2024.03.29 Fri,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 297,800원~"
2024.03.29 Fri,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 298,800원~"
2024.03.29 Fri,대한항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 304,400원~"
2024.03.29 Fri,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 307,300원~"
2024.03.29 Fri,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.29 Fri,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 336,600원~"
2024.03.29 Fri,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/삼성카드편도 337,300원~"
2024.03.29 Fri,에티오피아항공,"20:30NRT23:10ICN직항, 02시간 40분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 342,100원~"
2024.03.29 Fri,에어프레미아,"12:10NRT14:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 357,200원~"
2024.03.29 Fri,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 366,200원~"
2024.03.29 Fri,대한항공,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 368,200원~"
2024.03.29 Fri,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.29 Fri,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.29 Fri,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 417,300원~"
2024.03.29 Fri,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/신한카드편도 426,800원~"
2024.03.29 Fri,아시아나항공,"09:00NRT11:40ICN직항, 02시간 40분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 561,500원~"
2024.03.29 Fri,아시아나항공,"13:20NRT15:55ICN직항, 02시간 35분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 636,700원~"
2024.03.29 Fri,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드편도 959,200원~"
2024.03.29 Fri,일본항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드편도 959,200원~"
2024.03.29 Fri,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드편도 959,200원~"
2024.03.29 Fri,ANA항공 ,"15:50NRT18:40ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,255,100원~"
2024.03.29 Fri,ANA항공 ,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.30 Sat,에어프레미아,"12:10NRT14:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 217,300원~"
2024.03.30 Sat,이스타항공,"11:35NRT14:15ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 233,700원~"
2024.03.30 Sat,이스타항공,"19:05NRT21:35ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 233,700원~"
2024.03.30 Sat,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 233,700원~"
2024.03.30 Sat,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 241,900원~"
2024.03.30 Sat,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 241,900원~"
2024.03.30 Sat,제주항공,"18:00NRT21:05ICN직항, 03시간 05분","성인/삼성카드편도 242,190원~"
2024.03.30 Sat,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 251,700원~"
2024.03.30 Sat,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 251,700원~"
2024.03.30 Sat,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 251,700원~"
2024.03.30 Sat,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 257,400원~"
2024.03.30 Sat,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 265,700원~"
2024.03.30 Sat,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 265,700원~"
2024.03.30 Sat,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 265,700원~"
2024.03.30 Sat,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 265,700원~"
2024.03.30 Sat,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/모든 결제수단편도 274,500원~"
